Case,Point_Index,True_Strain,LI_WARM_True_Stress,BI_Interpolated_Stress,Absolute_Error,Relative_Error_pct,Used_for_MAPE,Case_MAPE_pct
12_06_500.csv,18,0.0971267089999163,815.3606107713858,812.655518246771,2.7050925246148836,0.33176639745396636,1,0.6069348533238494
12_06_500.csv,19,0.1025565908534479,813.3772972225229,810.5785557603685,2.7987414621543394,0.3440889574507835,1,0.6069348533238494
12_06_500.csv,20,0.1079571415585973,811.258057294383,808.3777308782132,2.880326416169737,0.3550444140765614,1,0.6069348533238494
12_06_500.csv,21,0.1133286829121737,809.0217851719058,806.0626445539924,2.959140617913363,0.3657677298868518,1,0.6069348533238494
12_06_500.csv,22,0.1186715315172836,806.68161729658,803.6545301329288,3.027087163651231,0.3752517844395491,1,0.6069348533238494
12_06_500.csv,23,0.1239859791491398,804.2598827926086,801.1640866519865,3.095796140622042,0.3849248491510726,1,0.6069348533238494
12_06_500.csv,24,0.1292723326662926,801.758921636645,798.5987906647997,3.1601309718453194,0.39414977327529915,1,0.6069348533238494
12_06_500.csv,25,0.134530887539002,799.1932007476134,795.9817754720461,3.211425275567308,0.40183340806242435,1,0.6069348533238494
12_06_500.csv,26,0.1397619475581712,796.584873513475,793.3102793802918,3.2745941331832,0.41107912566052596,1,0.6069348533238494
12_06_500.csv,27,0.1449657730344857,793.911648206582,790.5768591347969,3.3347890717850532,0.42004536390393343,1,0.6069348533238494
12_06_500.csv,28,0.1501426588400785,791.1830624584582,787.805361651408,3.3777008070501324,0.4269177346333146,1,0.6069348533238494
15_06_800.csv,1,0.0,0.0,0.0,0.0,,0,1.9487909473002898
15_06_800.csv,2,0.0059820717293904,181.3787176607704,198.51801899222536,17.13930133145496,9.44945556595582,1,1.9487909473002898
15_06_800.csv,3,0.011928570968345,203.83626607325576,205.14475044839065,1.3084843751348956,0.6419291327994822,1,1.9487909473002898
15_06_800.csv,4,0.0178399173671714,206.98243905143767,206.3582274735437,0.6242115778939592,0.30157707134702133,1,1.9487909473002898
15_06_800.csv,5,0.0237165268210428,207.2625312922249,205.95289066695813,1.3096406252667805,0.6318752439727195,1,1.9487909473002898
15_06_800.csv,6,0.0295588015905227,206.49375108627123,204.78751497288007,1.7062361133911566,0.8262894661051058,1,1.9487909473002898
15_06_800.csv,7,0.0353671423414218,205.160343076896,203.1800617077879,1.9802813691080985,0.9652359415122788,1,1.9487909473002898
15_06_800.csv,8,0.0411419427877547,203.47088325124616,201.27789109545543,2.1929921557907335,1.0777916332543873,1,1.9487909473002898
15_06_800.csv,9,0.046883586296973,201.52936384976465,199.16117744745463,2.368186402310016,1.1751073675176402,1,1.9487909473002898
15_06_800.csv,10,0.0525924514481166,199.3956482142048,196.8747393363429,2.520908877861899,1.2642747725134713,1,1.9487909473002898
15_06_800.csv,11,0.0582689068587828,197.10630102015372,194.4444775982285,2.66182342192522,1.3504507000276234,1,1.9487909473002898
15_06_800.csv,12,0.063913325408167,194.69075838805315,191.89524105500664,2.7955173330465186,1.4358757221925027,1,1.9487909473002898
15_06_800.csv,13,0.0695260597573401,192.16741692486085,189.23943841770145,2.927978507159395,1.5236602302378142,1,1.9487909473002898
15_06_800.csv,14,0.0751074739796861,189.54553180762707,186.48572644417243,3.059805363454643,1.6142851452494753,1,1.9487909473002898
15_06_800.csv,15,0.0806579019727236,186.8301190675081,183.6453397739604,3.184779293547706,1.7046391178485183,1,1.9487909473002898
15_06_800.csv,16,0.0861776995220419,184.03534713091767,180.73003721406712,3.305309916850547,1.7960190628484214,1,1.9487909473002898
15_06_800.csv,17,0.0916671892871969,181.1678502355926,177.74601099958886,3.421839236003734,1.8887673676946202,1,1.9487909473002898
15_06_800.csv,18,0.0971267089999163,178.23420678379625,174.721649050618,3.512557733178255,1.9707539851983067,1,1.9487909473002898
15_06_800.csv,19,0.1025565908534479,175.25301777708637,171.67397962106463,3.5790381560217384,2.0422119980690474,1,1.9487909473002898
15_06_800.csv,20,0.1079571415585973,172.2462156159055,168.61063813158012,3.635577484325381,2.1106864213681256,1,1.9487909473002898
15_06_800.csv,21,0.1133286829121737,169.23062215331527,165.53820761137672,3.692414541938547,2.181883216498127,1,1.9487909473002898
15_06_800.csv,22,0.1186715315172836,166.20863762824138,162.47967323554371,3.7289643926976623,2.243544286211064,1,1.9487909473002898
15_06_800.csv,23,0.1239859791491398,163.18872676456476,159.44645595394104,3.7422708106237224,2.2932165014209356,1,1.9487909473002898
15_06_800.csv,24,0.1292723326662926,160.18907547162212,156.44640019002304,3.7426752815990767,2.3364110633512585,1,1.9487909473002898
15_06_800.csv,25,0.134530887539002,157.22647424570823,153.4828487777122,3.7436254679960257,2.3810401434974713,1,1.9487909473002898
15_06_800.csv,26,0.1397619475581712,154.30378116474867,150.5604553396829,3.7433258250657673,2.4259456228548633,1,1.9487909473002898
15_06_800.csv,27,0.1449657730344857,151.41732055098578,147.67672495951615,3.740595591469628,2.470388181390438,1,1.9487909473002898
15_06_800.csv,28,0.1501426588400785,148.57660095208303,144.84132485802093,3.735276094062101,2.514040616171286,1,1.9487909473002898
